428000000,2.9330127290450037e-05
526000000,3.215680521861941e-07
529000000,3.187329866705113e-07
531000000,3.1873310035734903e-07
626000000,3.1873310035734903e-07
628000000,3.1873310035734903e-07
630000000,3.1873310035734903e-07
726000000,3.1873310035734903e-07
729000000,3.1873310035734903e-07
731000000,3.1873310035734903e-07
827000000,3.1873310035734903e-07
829000000,3.1873310035734903e-07
829000000,3.1873310035734903e-07
926000000,3.1873310035734903e-07
929000000,3.1873310035734903e-07
932000000,3.1873310035734903e-07
26000000,3.1873310035734903e-07
28000000,3.1873310035734903e-07
30000000,3.1873310035734903e-07
126000000,3.1873310035734903e-07
127000000,3.1873310035734903e-07
131000000,3.1873310035734903e-07
227000000,3.1873310035734903e-07
229000000,3.1873310035734903e-07
230000000,3.1873310035734903e-07
326000000,3.1873310035734903e-07
327000000,3.1873310035734903e-07
329000000,3.1873310035734903e-07
426000000,3.1873310035734903e-07
428000000,3.1873310035734903e-07
431000000,3.1873310035734903e-07
526000000,3.1873310035734903e-07
528000000,3.1873310035734903e-07
529000000,3.1873310035734903e-07
627000000,3.1873310035734903e-07
630000000,3.1873310035734903e-07
632000000,3.1873310035734903e-07
726000000,3.1873310035734903e-07
728000000,3.1873310035734903e-07
827000000,3.1873310035734903e-07
829000000,3.1873310035734903e-07
831000000,3.1873310035734903e-07
926000000,3.1873310035734903e-07
928000000,3.1873310035734903e-07
930000000,3.1873310035734903e-07
27000000,3.1873310035734903e-07
29000000,3.1873310035734903e-07
31000000,3.1873310035734903e-07
126000000,3.1873310035734903e-07
129000000,3.1873310035734903e-07
133000000,3.1873310035734903e-07
226000000,3.1873310035734903e-07
228000000,3.1873310035734903e-07
230000000,6.335287707770476e-07
326000000,1.4742072380613536e-06
332000000,2.410595016044681e-06
334000000,2.7256132852926385e-06
428000000,2.7878963919647504e-06
430000000,2.719464418987627e-06
525000000,2.705530505409115e-06
529000000,2.694351906029624e-06
532000000,2.6857862849283265e-06
627000000,2.6713798888522433e-06
630000000,2.665720330696786e-06
632000000,2.622280362629681e-06
726000000,2.6087786864081863e-06
727000000,2.5968236059270566e-06
728000000,2.574211293904227e-06
826000000,2.562233476055553e-06
829000000,2.551146735640941e-06
831000000,2.507925273675937e-06
926000000,2.4983698949654354e-06
929000000,2.4878233944036765e-06
931000000,2.456747324686148e-06
26000000,2.4485257199557964e-06
28000000,2.4386706627410604e-06
30000000,2.402304062343319e-06
126000000,2.39262180912192e-06
129000000,2.3850109300838085e-06
131000000,2.369604089835775e-06
226000000,2.358406391067547e-06
229000000,2.349295755266212e-06
230000000,2.3334655452345032e-06
327000000,2.3224195047077956e-06
329000000,2.278347665196634e-06
426000000,2.269291826451081e-06
428000000,2.2602748686040286e-06
430000000,2.239261903014267e-06
526000000,2.2260464902501553e-06
529000000,2.217202791143791e-06
533000000,2.173028178731329e-06
626000000,2.158736378987669e-06
629000000,2.146303131667082e-06
632000000,2.120428916896344e-06
727000000,2.1069668036943767e-06
732000000,2.0960626443411456e-06
733000000,2.03555009647971e-06
826000000,2.023815341090085e-06
828000000,2.0100039819226367e-06
831000000,1.9769902337429812e-06
926000000,1.9686085579451174e-06
928000000,1.9467438505671453e-06
930000000,1.8970687278851983e-06
27000000,1.879194428511255e-06
28000000,1.8598543647385668e-06
126000000,1.8550537106420961e-06
127000000,1.826722268560843e-06
129000000,1.7976104800254689e-06
226000000,1.7879447113955393e-06
227000000,1.7682078805592027e-06
227000000,1.709083107925835e-06
326000000,1.7600306136955624e-06
328000000,1.660267230363388e-06
331000000,1.9844846974592656e-06
426000000,2.0175236841168953e-06
429000000,1.8599696431920165e-06
432000000,1.693730041552044e-06
526000000,1.6946563619057997e-06
528000000,1.7057257082342403e-06
530000000,1.6640547073620837e-06
626000000,1.6472637298647896e-06
628000000,1.631137820368167e-06
727000000,1.605888428457547e-06
729000000,1.6284782304865075e-06
730000000,1.5836657212275895e-06
826000000,1.5535225657004048e-06
828000000,1.6122512533911504e-06
831000000,1.5774437542859232e-06
926000000,1.6282029946523835e-06
929000000,1.5512606523770955e-06
931000000,1.5044560086607817e-06
26000000,1.5017438954600948e-06
29000000,1.489973442403425e-06
31000000,1.492463752583717e-06
128000000,1.4712105667058495e-06
131000000,1.4527089433613583e-06
133000000,1.4986371752456762e-06
226000000,1.561238832437084e-06
228000000,1.4889154726915876e-06
231000000,1.448520720259694e-06
326000000,1.3875695685783285e-06
328000000,1.4140246094029862e-06
330000000,1.3918096328779939e-06
426000000,1.55488203290588e-06
428000000,1.601279450369475e-06
430000000,1.3699684586754302e-06
527000000,1.916829205583781e-06
528000000,2.530812253098702e-06
626000000,2.4972043775051134e-06
628000000,2.45665592046862e-06
631000000,2.349290070924326e-06
726000000,2.285336677232408e-06
730000000,2.2198507849680027e-06
731000000,1.9424296624492854e-06
826000000,1.8854923382605193e-06
828000000,1.8170221665059216e-06
830000000,1.7080492398235947e-06
926000000,1.6572575987083837e-06
928000000,1.6169265109056141e-06
930000000,1.4791025932936464e-06
26000000,1.4914622852302273e-06
28000000,1.4517947874992387e-06
30000000,1.5287685073417379e-06
127000000,2.5876506697386503e-06
129000000,3.310269448775216e-06
132000000,3.289854930699221e-06
226000000,3.262750624344335e-06
228000000,3.1533013498119544e-06
326000000,3.1277063499146607e-06
328000000,3.0983985652710544e-06
331000000,2.974091557916836e-06
426000000,2.945070264104288e-06
428000000,2.91758783532714e-06
431000000,2.8531401312648086e-06
526000000,2.82974087895127e-06
531000000,2.8420790840755217e-06
532000000,2.753746457528905e-06
626000000,2.725477088461048e-06
627000000,2.7038204279961064e-06
629000000,2.7012047212338075e-06
727000000,2.6862576305575203e-06
730000000,2.643091875143e-06
731000000,2.601546384539688e-06
827000000,2.4504597604391165e-06
829000000,4.406485913932556e-06
832000000,5.9904482441197615e-06
926000000,5.923900516791036e-06
929000000,5.868391326657729e-06
933000000,5.68708037462784e-06
26000000,5.6341195886489e-06
27000000,5.625513040286023e-06
29000000,5.6562366808066145e-06
126000000,5.644551492878236e-06
129000000,5.541330665437272e-06
131000000,5.416260592028266e-06
227000000,5.440452696348075e-06
229000000,5.3499015848501585e-06
231000000,5.343410521163605e-06
327000000,5.2209265959390905e-06
329000000,5.336098183761351e-06
332000000,5.179718755243812e-06
426000000,5.182689619687153e-06
429000000,5.18608385391417e-06
433000000,5.063228400103981e-06
526000000,5.116509328217944e-06
529000000,5.13344593855436e-06
530000000,4.813618033949751e-06
627000000,4.796693247044459e-06
628000000,4.692090442404151e-06
630000000,4.792837444256293e-06
728000000,4.71867315354757e-06
729000000,6.356949029395764e-07
730000000,1.0667586991530698e-07
827000000,2.0332892347596498e-07
827000000,1.5275453790764004e-07
832000000,9.298515379896344e-08
928000000,1.8726710493410792e-07
929000000,1.6554048443140346e-07
26000000,1.2350635358870932e-07
28000000,1.2761687173679093e-07
30000000,1.6089366283722484e-07
126000000,2.756396497716196e-07
127000000,1.2287178208225669e-07
129000000,1.740048674037098e-07
226000000,1.497147081863659e-07
231000000,1.6953696047039557e-07
236000000,3.177714233970619e-07
326000000,5.350488549993315e-07
327000000,3.8470437857540674e-07
329000000,1.1373749231324837e-07
426000000,1.5159893962390925e-07
430000000,1.9879918511378492e-07
432000000,1.7318528477971995e-07
526000000,1.1326598325922532e-07
529000000,2.2937891230867535e-07
532000000,3.20421150945549e-07
626000000,2.535899170652556e-07
630000000,1.6484405307437555e-07
632000000,2.4017012378863e-07
727000000,1.9157840824846062e-07
729000000,2.0969824277017324e-07
731000000,1.879215290045977e-07
827000000,2.4245986196547165e-07
828000000,1.9638707726699067e-07
830000000,2.862987571461417e-07
926000000,3.030705499895703e-07
927000000,1.9616113888787368e-07
929000000,2.456410470585979e-07
26000000,1.855299416320122e-07
29000000,2.79084787280226e-07
33000000,2.4607410864518897e-07
126000000,2.579703277660883e-07
128000000,2.53866431876304e-07
129000000,2.6008714826275536e-07
227000000,2.639883973643009e-07
229000000,2.659536164628662e-07
230000000,2.757385573204374e-07
326000000,2.8592839385055413e-07
329000000,2.9719745953116217e-07
331000000,3.169344040543365e-07
427000000,2.955702598228527e-07
429000000,2.893121688885003e-07
431000000,3.115774234174751e-07
527000000,2.962223959457333e-07
529000000,2.998085051331145e-07
532000000,3.1333388506027404e-07
626000000,3.009510010087979e-07
626000000,3.153073748762836e-07
630000000,3.05428045521694e-07
727000000,3.307843314814818e-07
728000000,3.024348984581593e-07
730000000,3.3654885100986576e-07
825000000,3.039124578663177e-07
825000000,2.8974784527235897e-07
826000000,3.2293917229253566e-07
926000000,3.1563058655592613e-07
928000000,3.270349395734229e-07
931000000,3.257458445204975e-07
27000000,3.2655535164849425e-07
28000000,3.310680654067255e-07
28000000,3.309988017008436e-07
126000000,3.3467773619122454e-07
129000000,3.3552282729942817e-07
132000000,3.3458434245403623e-07
227000000,3.364025076280086e-07
229000000,3.384067213119124e-07
231000000,3.4191160125374154e-07
326000000,3.416074605411268e-07
328000000,3.4257044490004773e-07
329000000,3.453079102655465e-07
426000000,3.462503457285493e-07
428000000,3.4670500781430746e-07
431000000,3.4713696095423074e-07
529000000,3.44413763286866e-07
531000000,3.458275443790626e-07
627000000,3.4521269753895467e-07
629000000,3.4505319490563124e-07
631000000,3.440702300849807e-07
727000000,3.42816377951749e-07
